"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_MF_DIRECT","protein binding","404","480","13188","16905","4.28e-4","1.63e-1","1.08","3.12e-1","1.63e-1","3.95e-4","ENSG00000157111,ENSG00000197930,ENSG00000169228,ENSG00000204315,ENSG00000029153,ENSG00000127948,ENSG00000167286,ENSG00000122133,ENSG00000160654,ENSG00000091651,ENSG00000113648,ENSG00000114738,ENSG00000112559,ENSG00000169230,ENSG00000137757,ENSG00000170465,ENSG00000135698,ENSG00000171314,ENSG00000070729,ENSG00000169474,ENSG00000125775,ENSG00000184731,ENSG00000123473,ENSG00000108179,ENSG00000170473,ENSG00000172531,ENSG00000116824,ENSG00000137965,ENSG00000174950,ENSG00000172893,ENSG00000196743,ENSG00000158786,ENSG00000274641,ENSG00000125508,ENSG00000147416,ENSG00000120053,ENSG00000182585,ENSG00000135439,ENSG00000104951,ENSG00000161405,ENSG00000146670,ENSG00000025708,ENSG00000111247,ENSG00000136888,ENSG00000069849,ENSG00000169258,ENSG00000100596,ENSG00000185962,ENSG00000185966,ENSG00000185507,ENSG00000115919,ENSG00000172432,ENSG00000158402,ENSG00000170379,ENSG00000275713,ENSG00000275714,ENSG00000005022,ENSG00000100664,ENSG00000163600,ENSG00000155368,ENSG00000136868,ENSG00000111669,ENSG00000175832,ENSG00000134321,ENSG00000168062,ENSG00000196754,ENSG00000131174,ENSG00000173894,ENSG00000171236,ENSG00000176920,ENSG00000174744,ENSG00000174502,ENSG00000198814,ENSG00000149925,ENSG00000126709,ENSG00000147509,ENSG00000162645,ENSG00000186832,ENSG00000108010,ENSG00000180198,ENSG00000136950,ENSG00000171124,ENSG00000111335,ENSG00000205420,ENSG00000171126,ENSG00000111331,ENSG00000169169,ENSG00000005001,ENSG00000089127,ENSG00000153292,ENSG00000057657,ENSG00000183479,ENSG00000169174,ENSG00000153048,ENSG00000169299,ENSG00000205413,ENSG00000121594,ENSG00000059728,ENSG00000183347,ENSG00000163874,ENSG00000162302,ENSG00000131126,ENSG00000134755,ENSG00000187608,ENSG00000172350,ENSG00000174775,ENSG00000170298,ENSG00000119125,ENSG00000164611,ENSG00000144566,ENSG00000156411,ENSG00000165949,ENSG00000197641,ENSG00000172243,ENSG00000171159,ENSG00000244057,ENSG00000121579,ENSG00000143106,ENSG00000184330,ENSG00000166803,ENSG00000050730,ENSG00000164620,ENSG00000113712,ENSG00000112742,ENSG00000131462,ENSG00000084710,ENSG00000203722,ENSG00000162572,ENSG00000036672,ENSG00000183034,ENSG00000183155,ENSG00000175893,ENSG00000154451,ENSG00000112972,ENSG00000171056,ENSG00000197785,ENSG00000176749,ENSG00000157601,ENSG00000123975,ENSG00000178919,ENSG00000122643,ENSG00000143320,ENSG00000143321,ENSG00000121552,ENSG00000163435,ENSG00000157954,ENSG00000069011,ENSG00000107338,ENSG00000198780,ENSG00000143556,ENSG00000122733,ENSG00000186442,ENSG00000145979,ENSG00000034152,ENSG00000185112,ENSG00000203785,ENSG00000108786,ENSG00000163202,ENSG00000185238,ENSG00000142224,ENSG00000130487,ENSG00000174343,ENSG00000118242,ENSG00000179913,ENSG00000174469,ENSG00000123836,ENSG00000143546,ENSG00000161031,ENSG00000183048,ENSG00000162366,ENSG00000035141,ENSG00000177628,ENSG00000223572,ENSG00000204613,ENSG00000117399,ENSG00000163220,ENSG00000167941,ENSG00000121621,ENSG00000121742,ENSG00000101935,ENSG00000122952,ENSG00000188643,ENSG00000085840,ENSG00000204610,ENSG00000166736,ENSG00000105173,ENSG00000165644,ENSG00000166855,ENSG00000089195,ENSG00000129235,ENSG00000151023,ENSG00000130589,ENSG00000173391,ENSG00000134827,ENSG00000132768,ENSG00000173153,ENSG00000100949,ENSG00000085831,ENSG00000057149,ENSG00000164687,ENSG00000163235,ENSG00000163599,ENSG00000110944,ENSG00000174371,ENSG00000151012,ENSG00000095585,ENSG00000174013,ENSG00000151498,ENSG00000084207,ENSG00000006831,ENSG00000184182,ENSG00000184060,ENSG00000278588,ENSG00000103056,ENSG00000165304,ENSG00000111907,ENSG00000178741,ENSG00000130204,ENSG00000132746,ENSG00000132507,ENSG00000197006,ENSG00000116478,ENSG00000115267,ENSG00000165795,ENSG00000163376,ENSG00000140479,ENSG00000167977,ENSG00000168703,ENSG00000164466,ENSG00000092295,ENSG00000197153,ENSG00000099804,ENSG00000099800,ENSG00000151117,ENSG00000213928,ENSG00000178999,ENSG00000138496,ENSG00000166411,ENSG00000187238,ENSG00000276023,ENSG00000176340,ENSG00000111802,ENSG00000148291,ENSG00000142507,ENSG00000152558,ENSG00000197147,ENSG00000143839,ENSG00000175137,ENSG00000117228,ENSG00000177556,ENSG00000145901,ENSG00000100911,ENSG00000167759,ENSG00000141424,ENSG00000105364,ENSG00000101193,ENSG00000049249,ENSG00000173083,ENSG00000076864,ENSG00000154845,ENSG00000114023,ENSG00000168610,ENSG00000029993,ENSG00000103257,ENSG00000140564,ENSG00000101180,ENSG00000105427,ENSG00000263155,ENSG00000118520,ENSG00000165474,ENSG00000164024,ENSG00000171903,ENSG00000166562,ENSG00000152409,ENSG00000106302,ENSG00000206073,ENSG00000106785,ENSG00000126353,ENSG00000180871,ENSG00000182938,ENSG00000159399,ENSG00000042753,ENSG00000065833,ENSG00000275379,ENSG00000121900,ENSG00000125149,ENSG00000104356,ENSG00000101084,ENSG00000198399,ENSG00000139433,ENSG00000115488,ENSG00000242372,ENSG00000138346,ENSG00000167553,ENSG00000164047,ENSG00000119714,ENSG00000140534,ENSG00000181847,ENSG00000101152,ENSG00000140519,ENSG00000149573,ENSG00000104549,ENSG00000136379,ENSG00000134070,ENSG00000165389,ENSG00000157193,ENSG00000142945,ENSG00000147155,ENSG00000167208,ENSG00000049283,ENSG00000127423,ENSG00000277775,ENSG00000100170,ENSG00000100292,ENSG00000284194,ENSG00000100290,ENSG00000147383,ENSG00000183918,ENSG00000152977,ENSG00000164181,ENSG00000158158,ENSG00000112033,ENSG00000171711,ENSG00000188373,ENSG00000204267,ENSG00000149328,ENSG00000160703,ENSG00000139629,ENSG00000134057,ENSG00000137563,ENSG00000159479,ENSG00000116663,ENSG00000089723,ENSG00000148346,ENSG00000182983,ENSG00000101057,ENSG00000198074,ENSG00000177156,ENSG00000105402,ENSG00000178363,ENSG00000153802,ENSG00000139514,ENSG00000159346,ENSG00000159228,ENSG00000172936,ENSG00000085117,ENSG00000167114,ENSG00000088986,ENSG00000171848,ENSG00000128626,ENSG00000148334,ENSG00000140854,ENSG00000007171,ENSG00000148459,ENSG00000101166,ENSG00000227471,ENSG00000187091,ENSG00000136695,ENSG00000158125,ENSG00000136694,ENSG00000247077,ENSG00000150637,ENSG00000166394,ENSG00000030110,ENSG00000103415,ENSG00000140600,ENSG00000237289,ENSG00000176087,ENSG00000112116,ENSG00000112115,ENSG00000188293,ENSG00000170545,ENSG00000151715,ENSG00000135373,ENSG00000100139,ENSG00000126787,ENSG00000128965,ENSG00000148798,ENSG00000105854,ENSG00000144063,ENSG00000065675,ENSG00000115415,ENSG00000137767,ENSG00000113356,ENSG00000241794,ENSG00000204178,ENSG00000170312,ENSG00000157379,ENSG00000172731,ENSG00000169689,ENSG00000027075,ENSG00000124215,ENSG00000087586,ENSG00000156282,ENSG00000136449,ENSG00000121073,ENSG00000138623,ENSG00000135114,ENSG00000005194,ENSG00000007376,ENSG00000232850,ENSG00000145386,ENSG00000147324,ENSG00000272398"
"KEGG_PATHWAY","Epstein-Barr virus infection","18","286","188","7870","4.48e-4","4.60e-2","2.63","1.29e-1","4.41e-2","1.56e-4","ENSG00000185507,ENSG00000095585,ENSG00000187608,ENSG00000115415,ENSG00000111335,ENSG00000213928,ENSG00000116478,ENSG00000111331,ENSG00000172936,ENSG00000168610,ENSG00000030110,ENSG00000034152,ENSG00000204267,ENSG00000089127,ENSG00000167286,ENSG00000105173,ENSG00000145386,ENSG00000160654"
"GOTERM_MF_DIRECT","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","9","480","65","16905","4.80e-4","1.63e-1","4.88","3.42e-1","1.63e-1","8.67e-5","ENSG00000198074,ENSG00000166411,ENSG00000147383,ENSG00000139547,ENSG00000227471,ENSG00000161267,ENSG00000065833,ENSG00000157379,ENSG00000159228"
"GOTERM_MF_DIRECT","structural constituent of chromatin","10","480","83","16905","5.60e-4","1.63e-1","4.24","3.87e-1","1.63e-1","1.18e-4","ENSG00000275379,ENSG00000274641,ENSG00000197153,ENSG00000113648,ENSG00000275713,ENSG00000275714,ENSG00000273703,ENSG00000278588,ENSG00000277775,ENSG00000276368"
"INTERPRO","GBP_C","4","494","7","17928","6.66e-4","9.64e-2","20.74","6.19e-1","9.60e-2","1.87e-5","ENSG00000154451,ENSG00000162645,ENSG00000117228,ENSG00000183347"
"GOTERM_BP_DIRECT","positive regulation of tumor necrosis factor production","12","471","121","16488","6.85e-4","1.02e-1","3.47","8.04e-1","1.01e-1","1.79e-4","ENSG00000110944,ENSG00000172936,ENSG00000143106,ENSG00000164047,ENSG00000168610,ENSG00000089127,ENSG00000116824,ENSG00000172243,ENSG00000111335,ENSG00000112115,ENSG00000111331,ENSG00000115267"
"UP_SEQ_FEATURE","REGION:GTPase domain (Globular)","4","493","7","17715","6.86e-4","5.08e-1","20.53","7.82e-1","5.08e-1","1.94e-5","ENSG00000154451,ENSG00000162645,ENSG00000117228,ENSG00000183347"
"UP_KW_MOLECULAR_FUNCTION","Hydrolase","77","323","1765","10600","7.10e-4","2.44e-2","1.43","5.59e-2","2.41e-2","4.80e-4","ENSG00000115919,ENSG00000174371,ENSG00000173083,ENSG00000174775,ENSG00000187091,ENSG00000064886,ENSG00000159337,ENSG00000158402,ENSG00000119125,ENSG00000136379,ENSG00000169228,ENSG00000247077,ENSG00000102886,ENSG00000147155,ENSG00000140564,ENSG00000103056,ENSG00000144566,ENSG00000070610,ENSG00000129451,ENSG00000137757,ENSG00000116478,ENSG00000240891,ENSG00000118520,ENSG00000115267,ENSG00000171314,ENSG00000123836,ENSG00000165078,ENSG00000164024,ENSG00000166562,ENSG00000161031,ENSG00000183760,ENSG00000162645,ENSG00000140479,ENSG00000149328,ENSG00000106302,ENSG00000161714,ENSG00000105854,ENSG00000151117,ENSG00000172531,ENSG00000177628,ENSG00000172893,ENSG00000196743,ENSG00000137563,ENSG00000158786,ENSG00000089723,ENSG00000169169,ENSG00000005001,ENSG00000036672,ENSG00000276023,ENSG00000183479,ENSG00000166855,ENSG00000111802,ENSG00000130589,ENSG00000154451,ENSG00000172382,ENSG00000278053,ENSG00000142507,ENSG00000262406,ENSG00000197785,ENSG00000153802,ENSG00000143839,ENSG00000173431,ENSG00000169174,ENSG00000117228,ENSG00000115488,ENSG00000134028,ENSG00000138346,ENSG00000121316,ENSG00000167553,ENSG00000167759,ENSG00000062096,ENSG00000122643,ENSG00000183347,ENSG00000166105,ENSG00000129437,ENSG00000163874,ENSG00000167799"
"UP_KW_MOLECULAR_FUNCTION","Oxidoreductase","33","323","586","10600","9.04e-4","2.44e-2","1.85","7.07e-2","2.41e-2","4.67e-4","ENSG00000131203,ENSG00000196344,ENSG00000227471,ENSG00000139547,ENSG00000104549,ENSG00000137767,ENSG00000197930,ENSG00000158125,ENSG00000172893,ENSG00000151498,ENSG00000065833,ENSG00000157379,ENSG00000166411,ENSG00000141098,ENSG00000008311,ENSG00000127948,ENSG00000166394,ENSG00000116260,ENSG00000103415,ENSG00000161267,ENSG00000108786,ENSG00000198074,ENSG00000178741,ENSG00000100292,ENSG00000181333,ENSG00000104951,ENSG00000132746,ENSG00000147383,ENSG00000159228,ENSG00000088826,ENSG00000171848,ENSG00000171903,ENSG00000007171"
"GOTERM_BP_DIRECT","carbohydrate metabolic process","14","471","167","16488","1.01e-3","1.32e-1","2.93","9.11e-1","1.31e-1","3.18e-4","ENSG00000106302,ENSG00000177156,ENSG00000070610,ENSG00000159399,ENSG00000174951,ENSG00000064886,ENSG00000065833,ENSG00000176920,ENSG00000198814,ENSG00000166411,ENSG00000176928,ENSG00000169299,ENSG00000166105,ENSG00000149328"
"UP_SEQ_FEATURE","CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin); alternate","11","493","111","17715","1.05e-3","5.83e-1","3.56","9.03e-1","5.83e-1","2.68e-4","ENSG00000275379,ENSG00000274641,ENSG00000197153,ENSG00000113648,ENSG00000275713,ENSG00000275714,ENSG00000273703,ENSG00000166803,ENSG00000278588,ENSG00000277775,ENSG00000276368"
"GOTERM_BP_DIRECT","innate immune response in mucosa","6","471","28","16488","1.05e-3","1.32e-1","7.50","9.19e-1","1.31e-1","1.16e-4","ENSG00000274641,ENSG00000164047,ENSG00000275713,ENSG00000273703,ENSG00000007171,ENSG00000278588"
"GOTERM_BP_DIRECT","defense response to fungus","6","471","28","16488","1.05e-3","1.32e-1","7.50","9.19e-1","1.31e-1","1.16e-4","ENSG00000163220,ENSG00000143546,ENSG00000188373,ENSG00000173431,ENSG00000112115,ENSG00000171711"
"GOTERM_MF_DIRECT","endopeptidase inhibitor activity","7","480","42","16905","1.11e-3","2.25e-1","5.87","6.20e-1","2.24e-1","1.62e-4","ENSG00000206073,ENSG00000057149,ENSG00000197641,ENSG00000121552,ENSG00000124102,ENSG00000160213,ENSG00000140564"
"GOTERM_BP_DIRECT","lipid metabolic process","20","471","302","16488","1.11e-3","1.33e-1","2.32","9.30e-1","1.32e-1","4.49e-4","ENSG00000198074,ENSG00000161714,ENSG00000132746,ENSG00000139547,ENSG00000227471,ENSG00000151117,ENSG00000112972,ENSG00000187091,ENSG00000174951,ENSG00000084207,ENSG00000151498,ENSG00000112033,ENSG00000240891,ENSG00000176920,ENSG00000159228,ENSG00000157193,ENSG00000148334,ENSG00000161267,ENSG00000102886,ENSG00000164687"
"UP_KW_DISEASE","Ichthyosis","7","115","51","4751","1.25e-3","6.25e-2","5.67","6.06e-2","6.25e-2","1.94e-4","ENSG00000165474,ENSG00000092295,ENSG00000167114,ENSG00000147383,ENSG00000177628,ENSG00000147155,ENSG00000121552"
"GOTERM_MF_DIRECT","oxidoreductase activity","19","480","284","16905","1.29e-3","2.25e-1","2.36","6.76e-1","2.24e-1","5.09e-4","ENSG00000198074,ENSG00000178741,ENSG00000104951,ENSG00000181333,ENSG00000132746,ENSG00000196344,ENSG00000227471,ENSG00000137767,ENSG00000197930,ENSG00000158125,ENSG00000159228,ENSG00000088826,ENSG00000141098,ENSG00000008311,ENSG00000127948,ENSG00000171848,ENSG00000166394,ENSG00000007171,ENSG00000108786"
"KEGG_PATHWAY","Metabolic pathways","76","286","1498","7870","1.33e-3","1.02e-1","1.40","3.36e-1","9.81e-2","9.20e-4","ENSG00000131203,ENSG00000115919,ENSG00000173083,ENSG00000104549,ENSG00000138678,ENSG00000227471,ENSG00000187091,ENSG00000158125,ENSG00000084207,ENSG00000151498,ENSG00000159337,ENSG00000119125,ENSG00000103415,ENSG00000102886,ENSG00000161267,ENSG00000147155,ENSG00000183696,ENSG00000125166,ENSG00000108786,ENSG00000103056,ENSG00000237289,ENSG00000178741,ENSG00000134326,ENSG00000100292,ENSG00000070610,ENSG00000132746,ENSG00000111669,ENSG00000147383,ENSG00000164181,ENSG00000131174,ENSG00000179913,ENSG00000176920,ENSG00000118520,ENSG00000198814,ENSG00000171314,ENSG00000123836,ENSG00000143942,ENSG00000149925,ENSG00000128965,ENSG00000106302,ENSG00000161714,ENSG00000139629,ENSG00000196344,ENSG00000159399,ENSG00000139547,ENSG00000151117,ENSG00000174951,ENSG00000177628,ENSG00000171124,ENSG00000137767,ENSG00000172893,ENSG00000158786,ENSG00000065833,ENSG00000223572,ENSG00000147416,ENSG00000008311,ENSG00000166411,ENSG00000176928,ENSG00000120053,ENSG00000198074,ENSG00000111726,ENSG00000177156,ENSG00000176340,ENSG00000104951,ENSG00000025708,ENSG00000112972,ENSG00000115488,ENSG00000136888,ENSG00000159228,ENSG00000088826,ENSG00000171848,ENSG00000169299,ENSG00000148334,ENSG00000100596,ENSG00000007171,ENSG00000122643"
"GOTERM_CC_DIRECT","specific granule lumen","8","485","61","17412","1.46e-3","1.16e-1","4.71","4.84e-1","1.15e-1","2.76e-4","ENSG00000164047,ENSG00000173083,ENSG00000134827,ENSG00000116260,ENSG00000148346,ENSG00000137563,ENSG00000171236,ENSG00000118520"
"INTERPRO","Guanylate-bd/ATL_C","4","494","9","17928","1.53e-3","1.95e-1","16.13","8.92e-1","1.94e-1","6.43e-5","ENSG00000154451,ENSG00000162645,ENSG00000117228,ENSG00000183347"
"GOTERM_CC_DIRECT","extracellular exosome","81","485","2080","17412","1.54e-3","1.16e-1","1.40","5.00e-1","1.15e-1","1.07e-3","ENSG00000134755,ENSG00000140519,ENSG00000187091,ENSG00000084207,ENSG00000186442,ENSG00000275713,ENSG00000275714,ENSG00000102886,ENSG00000103534,ENSG00000278588,ENSG00000103257,ENSG00000125166,ENSG00000049283,ENSG00000277775,ENSG00000276368,ENSG00000140564,ENSG00000160213,ENSG00000144566,ENSG00000155368,ENSG00000100170,ENSG00000113648,ENSG00000111669,ENSG00000197641,ENSG00000171236,ENSG00000170465,ENSG00000176920,ENSG00000198814,ENSG00000174502,ENSG00000171314,ENSG00000121579,ENSG00000197915,ENSG00000143546,ENSG00000143106,ENSG00000149925,ENSG00000165795,ENSG00000161031,ENSG00000273703,ENSG00000186832,ENSG00000125775,ENSG00000162366,ENSG00000092295,ENSG00000197153,ENSG00000136950,ENSG00000172531,ENSG00000177628,ENSG00000171124,ENSG00000205420,ENSG00000196743,ENSG00000137563,ENSG00000170312,ENSG00000275379,ENSG00000163220,ENSG00000147416,ENSG00000188643,ENSG00000027075,ENSG00000116260,ENSG00000120053,ENSG00000148346,ENSG00000177156,ENSG00000129235,ENSG00000135439,ENSG00000105402,ENSG00000178363,ENSG00000198399,ENSG00000142507,ENSG00000153802,ENSG00000136888,ENSG00000242372,ENSG00000069849,ENSG00000159228,ENSG00000268104,ENSG00000085117,ENSG00000164047,ENSG00000057149,ENSG00000100911,ENSG00000169299,ENSG00000062096,ENSG00000143320,ENSG00000183347,ENSG00000168528,ENSG00000164687"
"GOTERM_CC_DIRECT","mitochondrion","68","485","1678","17412","1.55e-3","1.16e-1","1.45","5.03e-1","1.15e-1","1.02e-3","ENSG00000115919,ENSG00000101152,ENSG00000227471,ENSG00000158882,ENSG00000181061,ENSG00000084207,ENSG00000151498,ENSG00000114023,ENSG00000169228,ENSG00000247077,ENSG00000005022,ENSG00000030110,ENSG00000166394,ENSG00000161267,ENSG00000125166,ENSG00000237289,ENSG00000178741,ENSG00000176087,ENSG00000134326,ENSG00000156411,ENSG00000130204,ENSG00000284194,ENSG00000165949,ENSG00000134321,ENSG00000169230,ENSG00000197006,ENSG00000131174,ENSG00000115267,ENSG00000198814,ENSG00000126709,ENSG00000183048,ENSG00000164466,ENSG00000108179,ENSG00000160703,ENSG00000126353,ENSG00000099800,ENSG00000159399,ENSG00000035141,ENSG00000137767,ENSG00000170312,ENSG00000065833,ENSG00000223572,ENSG00000138496,ENSG00000008311,ENSG00000166411,ENSG00000101935,ENSG00000089127,ENSG00000102743,ENSG00000165644,ENSG00000166855,ENSG00000198074,ENSG00000176340,ENSG00000101084,ENSG00000105402,ENSG00000142507,ENSG00000197785,ENSG00000138346,ENSG00000005194,ENSG00000169972,ENSG00000088986,ENSG00000148334,ENSG00000128626,ENSG00000059728,ENSG00000148459,ENSG00000122643,ENSG00000101166,ENSG00000105364,ENSG00000167799"
"GOTERM_BP_DIRECT","response to virus","11","471","114","16488","1.56e-3","1.77e-1","3.38","9.76e-1","1.75e-1","4.20e-4","ENSG00000185507,ENSG00000187608,ENSG00000089127,ENSG00000134321,ENSG00000148346,ENSG00000137965,ENSG00000111335,ENSG00000111331,ENSG00000157601,ENSG00000115267,ENSG00000135114"
"INTERPRO","Histone-fold","10","494","99","17928","1.62e-3","1.95e-1","3.67","9.04e-1","1.94e-1","4.01e-4","ENSG00000275379,ENSG00000274641,ENSG00000197153,ENSG00000113648,ENSG00000275713,ENSG00000275714,ENSG00000273703,ENSG00000278588,ENSG00000277775,ENSG00000276368"
"GOTERM_BP_DIRECT","positive regulation of interferon-beta production","7","471","45","16488","1.65e-3","1.77e-1","5.45","9.80e-1","1.76e-1","2.63e-4","ENSG00000185507,ENSG00000187608,ENSG00000089127,ENSG00000111335,ENSG00000113356,ENSG00000111331,ENSG00000115267"
"GOTERM_BP_DIRECT","immune response","27","471","488","16488","1.75e-3","1.77e-1","1.94","9.85e-1","1.76e-1","8.45e-4","ENSG00000110944,ENSG00000126353,ENSG00000180871,ENSG00000111536,ENSG00000116824,ENSG00000115415,ENSG00000137965,ENSG00000177628,ENSG00000136695,ENSG00000136694,ENSG00000203722,ENSG00000168610,ENSG00000163600,ENSG00000142224,ENSG00000138623,ENSG00000026751,ENSG00000112115,ENSG00000171236,ENSG00000134028,ENSG00000171711,ENSG00000136688,ENSG00000126709,ENSG00000161031,ENSG00000121594,ENSG00000162645,ENSG00000183347,ENSG00000163599"
"GOTERM_BP_DIRECT","cholesterol biosynthetic process via lathosterol","5","471","19","16488","1.80e-3","1.77e-1","9.21","9.86e-1","1.76e-1","1.55e-4","ENSG00000147383,ENSG00000112972,ENSG00000104549,ENSG00000147155,ENSG00000172893"
"UP_KW_LIGAND","FAD","11","202","109","6540","1.81e-3","6.89e-2","3.27","6.67e-2","6.89e-2","5.04e-4","ENSG00000088826,ENSG00000104951,ENSG00000127948,ENSG00000166394,ENSG00000116260,ENSG00000104549,ENSG00000197930,ENSG00000137767,ENSG00000158125,ENSG00000007171,ENSG00000151498"
"GOTERM_BP_DIRECT","mitotic spindle organization","8","471","62","16488","1.86e-3","1.77e-1","4.52","9.88e-1","1.76e-1","3.65e-4","ENSG00000180198,ENSG00000126787,ENSG00000134057,ENSG00000087586,ENSG00000112742,ENSG00000131462,ENSG00000123473,ENSG00000178999"
"GOTERM_MF_DIRECT","protein heterodimerization activity","21","480","344","16905","2.01e-3","2.93e-1","2.15","8.27e-1","2.91e-1","8.72e-4","ENSG00000197153,ENSG00000161405,ENSG00000113648,ENSG00000180198,ENSG00000172350,ENSG00000112116,ENSG00000112115,ENSG00000275379,ENSG00000134070,ENSG00000274641,ENSG00000275713,ENSG00000030110,ENSG00000275714,ENSG00000273703,ENSG00000125775,ENSG00000087586,ENSG00000140854,ENSG00000148459,ENSG00000278588,ENSG00000277775,ENSG00000276368"
"INTERPRO","Guanylate-bd_C_sf","4","494","10","17928","2.15e-3","2.30e-1","14.52","9.55e-1","2.29e-1","1.05e-4","ENSG00000154451,ENSG00000162645,ENSG00000117228,ENSG00000183347"
"GOTERM_BP_DIRECT","cholesterol biosynthetic process via desmosterol","5","471","20","16488","2.20e-3","1.94e-1","8.75","9.95e-1","1.93e-1","2.02e-4","ENSG00000147383,ENSG00000112972,ENSG00000104549,ENSG00000147155,ENSG00000172893"
"GOTERM_BP_DIRECT","negative regulation of release of cytochrome c from mitochondria","5","471","20","16488","2.20e-3","1.94e-1","8.75","9.95e-1","1.93e-1","2.02e-4","ENSG00000126709,ENSG00000030110,ENSG00000169230,ENSG00000181061,ENSG00000108179"
"INTERPRO","Polymerase_NTP_transf_dom","3","494","3","17928","2.22e-3","2.30e-1","36.29","9.60e-1","2.29e-1","2.08e-5","ENSG00000089127,ENSG00000111335,ENSG00000111331"
"UP_SEQ_FEATURE","DOMAIN:Polymerase nucleotidyl transferase","3","493","3","17715","2.27e-3","8.39e-1","35.93","9.94e-1","8.39e-1","2.14e-5","ENSG00000089127,ENSG00000111335,ENSG00000111331"
"UP_SEQ_FEATURE","REGION:3 X 9 AA tandem repeats of P-K-C-P-[EQ]-P-C-P-P","3","493","3","17715","2.27e-3","8.39e-1","35.93","9.94e-1","8.39e-1","2.14e-5","ENSG00000196805,ENSG00000203785,ENSG00000241794"
"GOTERM_MF_DIRECT","2'-5'-oligoadenylate synthetase activity","3","480","3","16905","2.36e-3","2.94e-1","35.22","8.73e-1","2.93e-1","2.28e-5","ENSG00000089127,ENSG00000111335,ENSG00000111331"
"KEGG_PATHWAY","NOD-like receptor signaling pathway","15","286","164","7870","2.44e-3","1.45e-1","2.52","5.28e-1","1.39e-1","8.88e-4","ENSG00000185507,ENSG00000160703,ENSG00000177257,ENSG00000154451,ENSG00000115415,ENSG00000111335,ENSG00000137757,ENSG00000117228,ENSG00000213928,ENSG00000171711,ENSG00000111331,ENSG00000172936,ENSG00000164047,ENSG00000089127,ENSG00000162645"
"GOTERM_BP_DIRECT","antibacterial humoral response","8","471","65","16488","2.45e-3","2.08e-1","4.31","9.97e-1","2.07e-1","5.06e-4","ENSG00000274641,ENSG00000164047,ENSG00000275713,ENSG00000273703,ENSG00000241794,ENSG00000168703,ENSG00000278588,ENSG00000124102"
"UP_KW_BIOLOGICAL_PROCESS","Sphingolipid metabolism","6","309","33","10326","2.73e-3","4.41e-2","6.08","2.66e-1","3.98e-2","3.83e-4","ENSG00000165389,ENSG00000070610,ENSG00000177628,ENSG00000100596,ENSG00000196743,ENSG00000103056"
"INTERPRO","G_GB1_RHD3_dom","4","494","11","17928","2.89e-3","2.62e-1","13.20","9.85e-1","2.60e-1","1.61e-4","ENSG00000154451,ENSG00000162645,ENSG00000117228,ENSG00000183347"
"INTERPRO","Guanylate-bd_N","4","494","11","17928","2.89e-3","2.62e-1","13.20","9.85e-1","2.60e-1","1.61e-4","ENSG00000154451,ENSG00000162645,ENSG00000117228,ENSG00000183347"
"UP_KW_PTM","ADP-ribosylation","12","379","143","13074","2.92e-3","7.30e-2","2.89","6.78e-2","6.72e-2","9.26e-4","ENSG00000275379,ENSG00000274641,ENSG00000138496,ENSG00000197153,ENSG00000275713,ENSG00000275714,ENSG00000059378,ENSG00000115415,ENSG00000273703,ENSG00000278588,ENSG00000060558,ENSG00000277775"
"UP_SEQ_FEATURE","DOMAIN:GB1/RHD3-type G","4","493","11","17715","2.97e-3","9.44e-1","13.07","9.99e-1","9.44e-1","1.67e-4","ENSG00000154451,ENSG00000162645,ENSG00000117228,ENSG00000183347"
"GOTERM_MF_DIRECT","transition metal ion binding","5","480","22","16905","3.10e-3","3.39e-1","8.00","9.34e-1","3.38e-1","3.19e-4","ENSG00000143556,ENSG00000197915,ENSG00000184330,ENSG00000172531,ENSG00000196754"
"GOTERM_BP_DIRECT","keratinocyte differentiation","8","471","68","16488","3.17e-3","2.60e-1","4.12","9.99e-1","2.58e-1","6.87e-4","ENSG00000143556,ENSG00000169469,ENSG00000092295,ENSG00000196805,ENSG00000169474,ENSG00000186832,ENSG00000112115,ENSG00000121552"
"GOTERM_CC_DIRECT","cytoplasmic vesicle","23","485","418","17412","3.31e-3","1.92e-1","1.98","7.76e-1","1.89e-1","1.58e-3","ENSG00000106302,ENSG00000131126,ENSG00000134755,ENSG00000105402,ENSG00000140519,ENSG00000154451,ENSG00000172350,ENSG00000144063,ENSG00000152558,ENSG00000174950,ENSG00000117228,ENSG00000169228,ENSG00000197948,ENSG00000078081,ENSG00000057149,ENSG00000145979,ENSG00000152409,ENSG00000153292,ENSG00000162645,ENSG00000147155,ENSG00000183347,ENSG00000163235,ENSG00000144566"
"KEGG_PATHWAY","Influenza A","14","286","152","7870","3.39e-3","1.45e-1","2.53","6.48e-1","1.39e-1","1.22e-3","ENSG00000185507,ENSG00000160703,ENSG00000115415,ENSG00000153802,ENSG00000134321,ENSG00000111335,ENSG00000213928,ENSG00000111331,ENSG00000115267,ENSG00000157601,ENSG00000172936,ENSG00000030110,ENSG00000005022,ENSG00000089127"
