Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000134851,TMEM165,1612.4041774264572,1.0857482520746213,0.2312610628456664,4.694902975513879,2.6673329632856603e-06,9.378623470803254e-05
ENSG00000153802,TMPRSS11D,576.8962370590463,6.652215155235766,0.6675510195377216,9.965103730711727,2.1664759009274195e-23,1.6946631935469556e-20
ENSG00000187054,TMPRSS11A,26.34676068321006,3.6439153641239113,0.7483775252390704,4.869087113432297,1.1211497802850021e-06,4.474285078955786e-05
ENSG00000182585,EPGN,329.2914764942775,4.279984169171785,0.6164551051245601,6.94289678776685,3.84140087595626e-12,6.259234802905705e-10
ENSG00000251442,LINC01094,117.30016222521527,1.8462385912061392,0.37882666545086846,4.873570842772644,1.095989404165405e-06,4.4054553630971154e-05
ENSG00000173083,HPSE,905.6074705631642,2.921273978011532,0.3859898391445804,7.568266523506359,3.782373650587093e-14,9.358713114856347e-12
ENSG00000138678,GPAT3,239.6283663418663,1.6626572514469957,0.30725149858921075,5.411388582582427,6.253790008885968e-08,3.897301262440634e-06
ENSG00000138642,HERC6,1595.5908672269252,4.205915864649599,0.38895416225876006,10.813397239985116,2.9744637997306992e-27,4.319826708800197e-24
ENSG00000151247,EIF4E,884.8861966956088,1.142297710007647,0.24060637036805166,4.747578828691413,2.0586616428392088e-06,7.516692917774529e-05
ENSG00000164024,METAP1,1330.2203801849148,1.0795922846396127,0.16240821619584855,6.647399435369262,2.983166694410764e-11,3.98586868373611e-09
ENSG00000196344,ADH7,53.824133365094376,4.804146565758947,0.6091576594688763,7.8865405221165155,3.106787040578368e-15,9.39920095679876e-13
ENSG00000164109,MAD2L1,190.4461060014003,1.7641138762973143,0.3483908424102296,5.063605759820958,4.1139998079719133e-07,1.935492050502617e-05
ENSG00000050730,TNIP3,165.19461493268443,7.292406992323526,0.9581025695776699,7.611300944050289,2.7135057213920935e-14,6.919025313867183e-12
ENSG00000145386,CCNA2,293.8374025930857,1.9278235603179963,0.28812359720148967,6.690960334532534,2.217107593515096e-11,3.047656170624887e-09
ENSG00000151012,SLC7A11,531.623382700702,3.460031446423311,0.454247049750918,7.617069716403411,2.59499195523152e-14,6.667732021584497e-12
ENSG00000181381,DDX60L,1067.4645644095333,1.5477544542419395,0.2925343870647961,5.290846213915745,1.2175171118784893e-07,6.951918647534561e-06
ENSG00000109572,CLCN3,4580.772186296198,1.1919319800270913,0.21515395361735148,5.539902753295098,3.026396569302599e-08,2.054689524479974e-06
ENSG00000112972,HMGCS1,3234.093083086322,2.049422378148198,0.36383596648563776,5.632819641070581,1.7728683995465447e-08,1.2817992023821046e-06
ENSG00000035499,DEPDC1B,102.41262661284364,1.9751297407206092,0.27118169822957516,7.2834182897125945,3.254660850287953e-13,6.549122673624608e-11
ENSG00000164181,ELOVL7,3010.036684514288,2.036069529843371,0.347207055807275,5.8641363871750825,4.514762776229149e-09,3.660354878989861e-07
